Country Name,Year,Agricultural irrigated land (% of total agricultural land),Agricultural land (% of land area),"Agriculture, forestry, and fishing, value added (% of GDP)",Arable land (% of land area),Cereal yield (kg per hectare),Crop production index (2014-2016 = 100),Fertilizer consumption (kilograms per hectare of arable land),Food production index (2014-2016 = 100),Forest area (% of land area),Forest area (sq. km),Land area (sq. km),Livestock production index (2014-2016 = 100),Permanent cropland (% of land area),Rural population,Rural population (% of total population),Surface area (sq. km),Access to electricity (% of population),"Annual freshwater withdrawals, total (% of internal resources)",CPIA public sector management and institutions cluster average (1=low to 6=high),Ease of doing business rank (1=most business-friendly regulations),Electric power consumption (kWh per capita),Energy use (kg of oil equivalent per capita),Land area where elevation is below 5 meters (% of total land area),"Mortality rate, under-5 (per 1,000 live births)",Population growth (annual %),Population in urban agglomerations of more than 1 million (% of total population),Population living in areas where elevation is below 5 meters (% of total population),"Population, total",Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),"Prevalence of underweight, weight for age (% of children under 5)","Primary completion rate, total (% of relevant age group)",Renewable electricity output (% of total electricity output),Renewable energy consumption (% of total final energy consumption),"School enrollment, primary and secondary (gross), gender parity index (GPI)",Urban population,Urban population (% of total population),"Adjusted net savings, including particulate emission damage (% of GNI)","Central government debt, total (% of GDP)","Current account balance (BoP, current US$)",Expense (% of GDP),Exports of goods and services (% of GDP),External debt stocks (% of GNI),"External debt stocks, total (DOD, current US$)",GDP (current US$),GDP growth (annual %),"GNI per capita, PPP (current international $)","GNI, PPP (current international $)","Grants, excluding technical cooperation (BoP, current US$)",Gross savings (% of GDP),Imports of goods and services (% of GDP),"Industry (including construction), value added (% of GDP)","Inflation, consumer prices (annual %)",Medium and high-tech manufacturing value added (% manufacturing value added),Net ODA received (% of GNI),Net ODA received per capita (current US$),Net official development assistance received (current US$),Price level ratio of PPP conversion factor (GDP) to market exchange rate,"Revenue, excluding grants (% of GDP)",Short-term debt (% of total reserves),"Technical cooperation grants (BoP, current US$)","Total debt service (% of exports of goods, services and primary income)","Total reserves (includes gold, current US$)","Children out of school, primary, female","Children out of school, primary, male","Government expenditure on education, total (% of GDP)","Government expenditure per student, primary (% of GDP per capita)","Government expenditure per student, secondary (% of GDP per capita)","Government expenditure per student, tertiary (% of GDP per capita)","Gross intake ratio in first grade of primary education, female (% of relevant age group)","Gross intake ratio in first grade of primary education, male (% of relevant age group)","Labor force, female (% of total labor force)","Labor force, total","Literacy rate, adult female (% of females ages 15 and above)","Literacy rate, adult male (% of males ages 15 and above)","Literacy rate, adult total (% of people ages 15 and above)","Literacy rate, youth female (% of females ages 15-24)","Literacy rate, youth male (% of males ages 15-24)","Literacy rate, youth total (% of people ages 15-24)","Persistence to last grade of primary, female (% of cohort)","Persistence to last grade of primary, male (% of cohort)",Population ages 0-14 (% of total population),Population ages 15-64 (% of total population),"Progression to secondary school, female (%)","Progression to secondary school, male (%)","Pupil-teacher ratio, primary","Repeaters, primary, female (% of female enrollment)","Repeaters, primary, male (% of male enrollment)","School enrollment, preprimary (% gross)","School enrollment, primary (% gross)","School enrollment, primary (% net)","School enrollment, primary (gross), gender parity index (GPI)","School enrollment, secondary (% gross)","School enrollment, secondary (% net)","School enrollment, tertiary (% gross)",Trained teachers in primary education (% of total teachers),"Unemployment, total (% of total labor force) (modeled ILO estimate)","Bird species, threatened",Energy intensity level of primary energy (MJ/$2017 PPP GDP),"Fish species, threatened","Mammal species, threatened","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)","Plant species (higher), threatened",Population living in slums (% of urban population),Renewable internal freshwater resources per capita (cubic meters),"Renewable internal freshwater resources, total (billion cubic meters)","Air transport, registered carrier departures worldwide",Container port traffic (TEU: 20 foot equivalent units),Fixed broadband subscriptions (per 100 people),Fixed telephone subscriptions (per 100 people),Investment in energy with private participation (current US$),Investment in transport with private participation (current US$),Investment in water and sanitation with private participation (current US$),Mobile cellular subscriptions (per 100 people),Public private partnerships investment in ICT (current US$),Rail lines (total route-km),Secure Internet servers (per 1 million people),Age dependency ratio (% of working-age population),"Birth rate, crude (per 1,000 people)",Births attended by skilled health staff (% of total),Completeness of birth registration (%),Completeness of death registration with cause-of-death information (%),"Contraceptive prevalence, any method (% of married women ages 15-49)","Death rate, crude (per 1,000 people)",Diabetes prevalence (% of population ages 20 to 79),"Fertility rate, total (births per woman)","Hospital beds (per 1,000 people)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Incidence of tuberculosis (per 100,000 people)","International migrant stock, total","Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Life expectancy at birth, total (years)","Maternal mortality ratio (modeled estimate, per 100,000 live births)","Mortality caused by road traffic injury (per 100,000 population)",Net migration,"Number of surgical procedures (per 100,000 population)",Population ages 65 and above (% of total population),"Population, female (% of total population)",Pregnant women receiving prenatal care (%),"Prevalence of HIV, total (% of population ages 15-49)",Prevalence of anemia among children (% of children ages 6-59 months),"Prevalence of overweight, weight for height (% of children under 5)","Prevalence of severe wasting, weight for height (% of children under 5)","Prevalence of stunting, height for age (% of children under 5)",Prevalence of undernourishment (% of population),"Prevalence of wasting, weight for height (% of children under 5)",Risk of catastrophic expenditure for surgical care (% of people at risk),Risk of impoverishing expenditure for surgical care (% of people at risk),"Specialist surgical workforce (per 100,000 population)",Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),Unmet need for contraception (% of married women ages 15-49),CPIA economic management cluster average (1=low to 6=high),CPIA policies for social inclusion/equity cluster average (1=low to 6=high),CPIA structural policies cluster average (1=low to 6=high),IDA resource allocation index (1=low to 6=high),"Intentional homicides (per 100,000 people)",Military expenditure (% of GDP),Net acquisition of financial assets (% of GDP),"Net incurrence of liabilities, total (% of GDP)",Net investment in nonfinancial assets (% of GDP),Net lending (+) / net borrowing (-) (% of GDP),Proportion of seats held by women in national parliaments (%),Strength of legal rights index (0=weak to 12=strong),Total tax and contribution rate (% of profit),"Children in employment, female (% of female children ages 7-14)","Children in employment, male (% of male children ages 7-14)","Children in employment, total (% of children ages 7-14)","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","Vulnerable employment, female (% of female employment) (modeled ILO estimate)","Vulnerable employment, male (% of male employment) (modeled ILO estimate)","Energy imports, net (% of energy use)",Fuel exports (% of merchandise exports),High-technology exports (% of manufactured exports),High-technology exports (current US$),"International tourism, expenditures (% of total imports)","International tourism, receipts (% of total exports)","Lead time to export, median case (days)","Lead time to import, median case (days)",Logistics performance index: Overall (1=low to 5=high),Medium and high-tech exports (% manufactured exports),Merchandise exports (current US$),Merchandise imports (current US$),Merchandise trade (% of GDP),"Contributing family workers, female (% of female employment) (modeled ILO estimate)","Contributing family workers, male (% of male employment) (modeled ILO estimate)",Firms with female participation in ownership (% of firms),Firms with female top manager (% of firms),"Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)","Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)","Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",Gender Ratio Class
Croatia,2021,1.16,26.38,3.28,15.31,7012.9,94.56,208.08,97.37,34.7,19416.1,55960.0,102.42,1.41,1633904.0,42.12,88070.0,100.0,1.76,,,,,,4.6,-4.26,,,3878981.0,0.3,,98.01,,34.1,,2245077.0,57.88,8.27,90.32,651685072.9,31.65,49.35,,,69602166351.0,13.04,37240.0,144000000000.0,,23.56,52.08,20.04,2.55,32.65,,,,0.48,29.53,,,,28308830586.0,,,4.06,,,,,,45.73,1724579.0,99.24,99.69,99.45,99.78,99.75,99.76,99.38,99.4,14.14,63.89,,,,,,,99.74,,,105.88,,78.01,,7.61,,2.91,,,,,,,,37.7,15982.0,379623.0,26.72,32.3,,,,108.43,,2617.0,25479.37,56.52,9.4,,,,,16.2,4.8,1.62,,92.0,89.0,4.4,,79.6,73.4,76.42,,,-10402.0,,21.97,51.31,,0.1,,,,,2.5,,0.5,0.2,,,,,,,,0.81,2.01,2.52,5.12,,-2.57,31.13,,,,,,45.75,58.25,5.88,8.52,,11.87,9.61,1330725251.0,,,,,,47.37,21878000000.0,34527000000.0,81.04,2.01,1.21,,,,,,2
Cuba,2021,,61.67,0.88,28.02,2406.1,66.07,25.57,69.06,31.23,32420.0,103800.0,78.64,6.29,2556097.0,22.71,109880.0,100.0,18.25,,,,,,7.6,-0.39,19.04,,11256372.0,,,96.63,,20.9,1.0,8700275.0,77.29,,,,,34.89,,,,1.25,,,104120000.0,,45.13,23.35,,16.22,,13.54,152399993.9,,,,21580000.0,,,7295.0,9014.0,9.39,,,,,,38.09,5106046.0,99.72,99.63,99.67,99.9,99.86,99.87,94.88,93.87,15.8,68.53,,,,,,99.62,100.47,,0.98,99.64,,51.08,100.0,1.37,,1.35,,,,,,,,38.12,756.0,246352.0,2.67,13.8,,,,63.1,,,107.41,45.92,8.92,,,,,14.65,7.6,1.44,4.22,99.0,99.0,6.6,,76.36,71.25,73.68,,,-7068.0,,15.67,50.35,,0.6,,,,,2.5,,,,,,,,,,,,,,,,,53.41,,,,,,40.46,67.68,18.4,23.18,,,,,,,,,,63.43,1966000000.0,8431000000.0,,1.6,1.08,,,,,,2
Curacao,2021,,,0.26,,,,,,0.16,0.7,444.0,,,16703.0,10.96,444.0,100.0,,,,,,,,-1.68,,,152369.0,,,,,2.8,,135666.0,89.04,,,-508758155.4,,,,,2739608133.0,4.2,25460.0,3878700958.0,,,,11.44,,,,,,0.71,,,,,,,,,,,,,,,,,,,,,,,,17.4,68.02,,,,,,,,,,,,15.75,,,,10.39,,,,,,,,,,92640.0,32.57,28.7,,,,88.27,,,4948.51,47.02,8.6,,,,,11.1,11.7,1.4,,,,3.6,,,,,,,502.0,,14.58,52.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344000000.0,1483000000.0,66.69,,,,,,,,
Cyprus,2021,,13.33,1.63,10.3,2063.5,84.41,155.4,111.12,18.67,1725.1,9240.0,125.98,2.79,412374.0,33.14,9250.0,100.0,30.13,,,,,,3.4,0.54,,,1244188.0,0.0,,99.98,,15.6,,831814.0,66.86,1.92,152.66,-1811809641.0,31.7,89.41,,,29482912835.0,9.91,44210.0,39808597879.0,,13.36,85.45,11.91,2.45,29.79,,,,0.68,29.08,,,,1611044560.0,,,5.24,,,,,,45.34,667244.0,99.15,99.58,99.36,99.91,99.89,99.9,100.0,95.9,15.98,69.54,,,,,,,99.1,,,102.5,,96.54,100.0,7.51,,2.45,,,,,,,,0.78,1423.0,319131.0,37.67,33.7,,,,148.74,,,58573.14,43.81,10.31,,,,,7.26,8.6,1.32,,96.0,86.0,4.4,,83.2,79.21,81.2,,,1995.0,,14.48,49.91,,0.1,,,,,2.5,,0.3,0.1,,,,,,,,1.29,1.91,-3.16,-0.28,,-2.96,14.29,,,,,,57.69,70.01,8.08,11.41,,26.25,15.97,88015705.0,,,,,,35.48,3905000000.0,10397000000.0,48.51,0.58,1.09,,,,,,5
Czechia,2021,0.62,45.73,1.85,32.07,6113.0,92.26,148.62,97.45,34.71,26789.0,77186.83,104.08,0.63,2709018.0,25.79,78871.04,100.0,10.26,,,,,,2.8,-1.81,12.49,,10505772.0,0.1,,101.12,,17.2,,7796754.0,74.21,9.68,47.28,-7686437473.0,33.06,72.73,,,282000000000.0,3.55,46440.0,488000000000.0,,28.61,69.77,30.27,3.84,51.26,,,,0.55,25.11,,,,174000000000.0,,,4.8,,,,,,44.41,5279722.0,,,,,,,99.56,99.44,16.0,63.54,,,,,,,101.68,,,102.09,,69.84,,2.8,,4.16,,,,,,,,13.15,11231.0,,37.5,12.4,,,,126.41,,9357.0,75932.73,57.37,10.6,,,,,13.3,7.1,1.83,,94.0,97.0,3.9,,80.5,74.1,77.22,,,3621.0,,20.45,50.75,,0.1,,,,,2.5,,,,,,,,,,,0.45,1.4,2.43,8.3,,-5.85,25.0,,,,,,51.97,68.06,10.18,15.67,,2.22,20.36,41423396626.0,,,,,,70.12,227000000000.0,212000000000.0,155.62,0.66,0.21,,,,,,2
Denmark,2021,9.01,65.45,1.09,58.93,6355.0,96.3,132.62,102.97,15.73,6293.8,40000.0,106.32,0.68,688752.0,11.76,42920.0,100.0,16.27,,,,,,3.6,0.43,23.2,,5856733.0,0.2,,99.68,,39.5,,5167981.0,88.24,20.43,39.86,35362059761.0,37.04,58.7,,,406000000000.0,6.84,72640.0,425000000000.0,,33.11,52.01,19.59,1.85,56.68,,,,0.99,41.17,,,,82235844736.0,905.0,1173.0,7.0,,,,,,46.95,3070703.0,,,,,,,99.31,99.91,16.17,63.57,,,,,,,100.31,,,131.77,,83.98,,5.04,,1.96,,,,,,,,6.0,,1054552.0,44.96,12.4,,,,125.78,,,259654.49,57.32,10.8,,,,,9.8,5.3,1.72,2.51,97.0,95.0,3.8,,83.3,79.6,81.4,,,22746.0,,20.27,50.26,,0.1,,,,,2.5,,0.0,0.0,,,,,,,,0.8,1.32,0.64,-3.39,,3.83,39.66,,,,,,58.07,67.11,3.83,6.92,,4.2,13.77,12558476118.0,,,,,,58.02,126000000000.0,120000000000.0,60.7,0.43,0.3,,,,,,4
Djibouti,2021,,73.51,1.84,0.13,1973.9,150.47,17.2,135.35,0.25,58.73,23180.0,130.09,0.04,240823.0,21.78,23200.0,65.4,6.33,3.1,,,,,53.7,1.4,,,1105557.0,,,,,26.6,0.97,864734.0,78.22,,,-225105811.9,,143.02,93.13,3206547225.0,3385825229.0,4.52,5930.0,6552815392.0,116090000.0,9.04,121.0,16.29,1.18,,5.29,159.14,175940002.4,0.51,,113.9,10000000.0,1.17,588417559.8,,,,,,,,,29.39,240479.0,,,,,,,85.58,87.16,30.77,64.73,,,,,,11.62,,,0.92,,,,,27.55,,2.08,,,,,,,,0.3,,692000.0,1.39,2.44,,,,44.26,,,47.04,54.48,22.21,,,,,9.15,7.4,2.8,,59.0,50.0,203.0,,65.02,59.73,62.31,,,742.0,,4.5,50.35,,,,,,,16.8,,,,,,,2.67,3.4,3.17,3.08,,,,,,,26.15,,,,,,18.19,45.06,63.27,46.08,,,,52191021.0,,,,,,,4147000000.0,4870000000.0,266.32,6.55,3.04,,,,,,5
Dominica,2021,,33.33,16.96,8.0,1655.5,100.63,73.09,100.87,63.83,478.7,750.0,102.28,22.67,20713.0,28.61,750.0,100.0,10.0,3.7,,,,,31.7,0.58,,,72412.0,,,85.66,,8.8,0.97,51699.0,71.4,,,-182647499.9,,,67.96,377979729.3,555266666.7,6.89,14490.0,1048917815.0,37100000.0,,,12.17,1.48,,14.23,1091.95,79069999.69,0.53,,9.26,1140000.0,14.91,190843317.1,403.0,408.0,5.47,,,,,,,,,,,,,,90.79,88.58,19.86,70.82,,,,,,66.03,92.49,,0.95,87.17,,,61.87,,,3.03,,,,,,,,0.2,,,20.96,11.1,,,,85.86,,,51151.74,41.2,13.33,,,,,8.99,11.7,1.6,2.98,92.0,88.0,16.0,,76.3,69.73,72.81,,,57.0,,9.32,50.23,,,,,,,6.7,,,,,,,3.83,3.4,3.67,3.65,13.81,,,,,,34.38,,,,,,,,,,,0.0,3.31,291177.0,,,,,,,20000000.0,230000000.0,45.02,,,,,,,,
Dominican Republic,2021,,51.1,5.67,18.45,5232.0,119.04,162.19,114.96,45.28,21521.9,47531.0,106.86,7.47,1866357.0,16.79,146839.31,98.1,30.37,,,,,,33.2,1.07,30.48,,11117873.0,0.9,,87.73,,14.8,1.02,9251516.0,83.21,21.58,,-2685300000.0,17.38,21.75,49.02,43884654718.0,94243425938.0,12.27,20830.0,232000000000.0,126520000.0,27.86,30.98,32.66,8.24,,0.5,40.33,448420013.4,0.39,15.96,17.61,15380000.0,16.72,13124643489.0,54305.0,64961.0,3.75,,,,,,40.38,5101650.0,,,,98.97,98.7,98.84,,,27.36,65.47,,,,,,33.36,96.87,,0.97,75.7,,56.47,100.0,7.7,,2.11,,,,,,,,23.5,3106.0,2184754.0,10.32,10.4,45000000.0,,,87.56,,,142.2,52.74,18.43,,,,,6.68,10.5,2.27,,84.0,88.0,43.0,,76.29,69.3,72.62,,,-14966.0,,7.17,49.79,,1.0,,,,,6.3,,3.7,5.2,,,,,,,,10.54,0.65,0.69,3.56,,-2.95,27.89,,,,,,50.93,75.45,29.82,47.32,,0.77,8.48,565390971.0,,,,,,,12487000000.0,24282000000.0,39.01,2.92,0.93,,,,,,3
Ecuador,2021,18.87,22.02,8.0,4.12,4015.0,104.34,367.85,101.69,50.06,124335.6,248360.0,94.55,5.73,6342935.0,35.64,256370.0,100.0,2.24,,,,,,12.6,1.18,27.78,,17797737.0,3.6,,93.94,,18.9,,11454802.0,64.36,2.36,,3097733032.0,26.66,27.0,55.57,58070204213.0,107000000000.0,9.82,13240.0,236000000000.0,192050000.0,23.87,26.15,27.44,0.13,13.49,0.28,16.9,300779998.8,0.45,23.32,15.84,65550000.0,22.65,7912190380.0,1509.0,28915.0,3.65,,,,,,41.2,8652009.0,94.0,95.0,94.0,96.51,96.18,96.33,99.82,99.2,26.1,66.26,,,,,,55.29,98.21,,1.02,95.23,,,88.81,4.55,,3.26,,,,,,,,442.4,15996.0,2632031.0,14.03,10.4,,260000000.0,,94.34,,,429.04,50.92,16.82,,,,,6.72,4.4,2.03,1.3,72.0,65.0,46.0,,77.46,70.26,73.67,,,35894.0,,7.64,50.07,,0.4,,,,,13.9,,19.1,23.7,,,,,,,,14.02,2.24,2.31,6.19,,-3.97,39.42,,,,,,53.72,78.07,61.83,45.19,,32.29,4.84,77485367.0,,,,,,7.0,26699000000.0,25690000000.0,48.76,23.66,9.56,,,,,,2
"Egypt, Arab Rep.",2021,,4.05,11.44,3.09,7338.5,104.17,542.57,109.2,0.05,449.8,995450.0,122.85,0.96,62430223.0,57.14,1001450.0,100.0,7750.0,,,,,,18.7,1.66,24.44,,109262178.0,,,97.47,,6.1,,46831955.0,42.86,-1.13,,-18610768182.0,,10.56,35.41,146000000000.0,425000000000.0,3.29,15360.0,1680000000000.0,5626460000.0,10.85,19.3,31.19,5.21,22.73,1.93,72.68,7941390137.0,0.25,,32.25,219110000.0,31.09,39824388217.0,22733.0,43811.0,,,,,,,18.01,31447172.0,,,,,,,,,33.05,62.17,,,,,,,99.75,,,85.59,,,86.9,7.44,,3.06,,,,,,,,1.0,57871.0,7226065.0,9.77,9.94,165000000.0,,48500000.0,94.68,,,38.68,60.84,22.56,97.1,,,,6.33,20.9,2.92,,96.0,96.0,10.0,,72.61,67.94,70.22,,,-32370.0,,4.77,49.42,,0.1,,,,,7.2,,27.1,23.7,,,,,,,,,1.12,,,,,27.7,,,,,,15.57,70.12,28.32,22.75,,31.7,3.17,645859214.0,,,,,,31.4,41310000000.0,74453000000.0,27.26,18.95,2.5,,,,,,5
El Salvador,2021,2.01,57.71,4.81,34.8,2950.3,107.86,92.2,102.41,27.96,5793.8,20720.0,94.69,7.72,1634233.0,25.88,21040.0,97.9,13.55,,,,,,12.3,0.34,17.54,,6314167.0,3.6,,83.84,,21.9,,4679934.0,74.12,5.59,65.98,-1250461218.0,24.88,28.78,72.89,20326023715.0,29043140000.0,11.9,10090.0,63692919937.0,180740000.0,19.32,53.06,24.1,3.47,19.13,0.78,33.77,213240005.5,0.43,24.8,65.91,32150000.0,67.91,3426052270.0,45705.0,59690.0,3.58,,,,,,40.99,2768977.0,,,,98.3,97.83,98.07,93.83,90.53,25.76,66.09,,,,,,,89.4,,,66.04,,30.13,,4.33,,3.26,,,,,,,,15.63,13969.0,294326.0,9.81,13.7,,,,175.34,,,152.83,51.31,16.03,,,,,8.66,6.3,1.8,1.16,78.0,85.0,38.0,,75.15,66.08,70.75,,,-27343.0,,8.15,52.38,,0.5,,,,,7.7,,13.7,13.5,,,,,,,,18.17,1.22,-3.72,-0.81,,-2.91,27.38,,,,,,45.08,75.31,43.59,25.89,,3.89,7.18,348626313.0,,,,,,17.04,6395000000.0,14617000000.0,72.35,6.5,3.67,,,,,,2
Equatorial Guinea,2021,,3.74,2.88,1.89,,103.56,18.39,102.85,86.99,24400.6,28050.0,99.23,1.68,432136.0,26.44,28050.0,66.8,0.08,,,,,,76.0,2.38,,,1634466.0,,,,,5.2,,1202330.0,73.56,,,,10.36,45.13,,,12215878033.0,0.86,13550.0,22154736585.0,14650000.0,,31.84,50.39,-0.1,,0.14,7.81,12770000.46,0.41,15.32,,1730000.0,,44271185.59,,,,,,,,,42.35,535701.0,,,,,,,,,38.77,58.09,,,,,,,,,,,,,,9.19,,5.18,,,,,,,,26.0,1238.0,,0.1,0.64,,,,49.97,,,21.41,72.16,30.5,,,,,9.04,5.5,4.27,,53.0,53.0,275.0,,62.73,58.78,60.59,,,6486.0,,3.15,47.18,,6.7,,,,,,,,,,,,,,,,,1.46,,,,2.62,23.0,,,,,,49.66,56.77,86.54,72.05,,,,,,,,,,,5700000000.0,1746000000.0,60.95,8.76,3.27,,,,,,4
Eritrea,2021,,62.72,,5.7,639.9,100.35,3.0,105.5,8.69,10521.0,121040.83,108.55,0.02,2100324.0,58.02,121630.33,52.5,20.79,2.3,,,,,38.0,1.8,,,3620312.0,,,,,80.7,,1519988.0,41.99,,,,,,,761804727.5,,,,,44390000.0,,,,,9.72,,12.14,43950000.76,0.33,,,3750000.0,,,,,,,,,,,46.89,1684158.0,,,,,,,,,39.78,56.21,,,,,,,,,,,,,,6.34,,6.37,,,,,,,,2.8,,,0.15,1.97,,,,49.75,,,0.83,77.9,28.62,,,,,6.73,6.5,3.87,,95.0,93.0,74.0,,68.66,64.35,66.54,,,-14988.0,,4.01,50.67,,0.5,,,,,,,,,,,,1.5,2.6,1.17,1.89,,,,,,,,,,,,,70.44,84.47,80.29,61.97,,,,,,,,,,14.67,489000000.0,602000000.0,38.89,23.38,12.67,,,,,,3
Estonia,2021,,23.09,1.97,16.37,3502.4,101.94,103.49,98.2,57.04,24384.0,42750.0,95.03,0.12,407066.0,30.59,45340.0,100.0,7.87,,,,,,2.0,0.11,,,1330932.0,0.3,,98.23,,38.0,,923866.0,69.42,16.51,23.89,-1002334986.0,34.74,80.27,,,36864792512.0,7.25,43940.0,58479129646.0,,28.53,81.27,23.4,4.65,29.46,,,,0.62,30.01,,,,2371477145.0,907.0,1005.0,5.26,,,,,,48.78,702984.0,99.88,99.87,99.87,99.99,99.98,99.99,99.8,99.51,16.47,63.16,,,,,,,98.81,,,113.01,,73.15,,6.18,,3.73,,,,,,,,12.71,,227000.0,37.36,22.3,,,,149.08,,,96297.93,58.33,10.0,,,,,14.0,6.5,1.61,,90.0,89.0,9.3,,81.4,72.7,76.94,,,2995.0,,20.37,52.57,,0.7,,,,,2.5,,,,,,,,,,,1.96,2.01,0.47,3.13,,-2.56,25.74,,,,,,57.82,69.42,4.5,8.01,,6.84,20.63,2681060611.0,,,,,,46.83,21560000000.0,23613000000.0,122.54,0.3,0.1,,,,,,2
Eswatini,2021,,69.48,8.1,10.29,1432.4,105.66,57.77,104.57,29.0,4987.7,17200.0,100.3,1.05,901726.0,75.63,17360.0,82.9,40.45,,,,,,51.6,0.98,,,1192271.0,,,,,65.4,,290545.0,24.37,4.67,35.4,125317735.1,24.39,44.05,26.38,1178834584.0,4850842541.0,10.68,9440.0,11255085911.0,112770000.0,19.73,44.9,32.55,,2.23,2.79,104.87,125029998.8,0.4,24.86,6.91,5190000.0,2.91,572281510.9,,,5.29,,,,,,47.37,391180.0,,,,,,,,,35.03,60.98,,,,,,,,,,,,,,35.71,,3.91,,,,,,,,2.64,811.0,,2.55,3.32,115000000.0,,,120.05,,,88.91,64.0,24.13,,,,,11.36,4.6,2.84,,77.0,80.0,329.0,,61.25,53.37,57.07,,,-4897.0,,3.99,50.36,,26.8,,,,,11.6,,,,,,,,,,,12.66,1.78,-0.71,3.94,,-4.59,9.59,,,,,,47.21,53.88,40.73,27.69,,1.18,0.33,4198951.0,,,,,,17.63,2068000000.0,2123000000.0,86.4,2.28,2.12,,,,,,1
Ethiopia,2021,,34.2,37.58,14.46,2891.7,114.29,42.07,113.71,15.06,169955.0,1128571.27,112.51,2.02,93611468.0,77.83,1136239.54,54.2,8.65,3.4,,,,,48.0,2.6,4.16,,120283026.0,,,,,90.6,,26671558.0,22.17,13.44,,-4507268340.0,8.42,7.63,27.09,29983672807.0,111000000000.0,5.64,2610.0,315000000000.0,3344300000.0,25.08,16.71,21.85,26.84,16.07,3.68,33.84,4070649902.0,0.35,6.55,,188850000.0,21.31,,2451436.0,1995326.0,4.07,,,,,,46.68,57984973.0,,,,,,,,,39.96,56.9,,,,,,30.12,102.68,,0.91,,,,,3.94,,6.79,,,,,,,,122.0,99415.0,,0.4,0.73,271000000.0,,,53.62,,,7.31,75.75,32.38,,,,,6.78,5.0,4.16,,65.0,54.0,119.0,,68.29,61.91,64.98,,,-1391.0,,3.14,49.75,,0.8,,,,,21.9,,6.0,29.1,,,,3.33,3.5,3.33,3.39,,0.49,3.03,5.2,,-2.71,42.59,,,,,,74.61,86.03,87.55,83.45,,0.0,8.55,24782074.0,,,,,,15.88,3949000000.0,15973000000.0,17.91,39.59,23.17,,,,,,1
Faroe Islands,2021,,70.12,14.23,0.05,,99.07,,102.82,0.06,0.8,1370.0,103.07,,30367.0,57.42,12960.0,100.0,,,,,,,,0.9,,,52889.0,,,,,5.1,,22522.0,42.58,,,,,52.61,,,3655063938.0,5.76,69830.0,3693425604.0,,,52.13,19.53,,,,,,1.01,,,,,,,,,,,,,,,,,,,,,,,,20.67,61.43,,,,,,,,,,,,,,,,,,,,,,,,,,,34.6,28.8,,,,111.96,,,6352.93,62.79,13.0,,,,,8.1,3.8,2.32,,,,,,85.3,81.0,83.1,,,0.0,,17.9,48.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,2021,,17.06,15.28,4.2,3887.2,110.62,76.17,115.07,62.76,11467.0,18270.0,123.59,3.38,390740.0,42.26,18270.0,92.1,0.3,3.3,,,,,27.7,0.45,,,924610.0,,4.6,112.4,,29.7,1.02,533870.0,57.74,,,-686576959.1,34.56,27.25,50.04,2028852201.0,4305031650.0,-4.88,9980.0,9225707520.0,284480000.0,3.88,54.47,16.67,0.16,7.87,15.03,659.06,609369995.1,0.44,19.01,2.95,53530000.0,3.98,1517816546.0,,,4.85,,,,,,33.59,363896.0,92.43,,,99.41,96.11,97.58,,,28.91,65.37,,,,,,31.34,110.81,,0.96,92.15,,76.65,94.21,4.68,,2.27,,,,,,,,28.55,5791.0,,2.52,5.29,,,,107.23,,,253.08,52.98,19.35,99.8,86.6,,,8.86,17.7,2.48,,99.0,99.0,66.0,,68.88,65.43,67.11,,,-6003.0,,5.72,49.85,97.7,0.3,,7.7,1.1,7.2,6.6,4.6,,,,,,3.17,3.8,3.67,3.48,,1.6,9.9,22.5,,-12.6,21.57,,,,,,37.07,73.78,28.06,32.16,,0.02,1.91,1950223.0,,,,,,9.96,815000000.0,2116000000.0,68.08,17.1,16.04,,,,,61.6,2
